0, 0, 1
1, 0, 1
2, 0, 1
3, 0, 1
4, 0, 1
5, 0, 1
6, 0, 1
7, 0, 1
8, 0, 1
9, 0, 1
10, 0, 1
11, 0, 1
12, 0, 1
13, 0, 1
14, 0, 1
15, 0, 1
16, 0, 1
17, 0, 1
18, 0, 0
19, 0, 0
20, 0, 0
21, 0, 0
22, 0, 1
23, 0, 1
24, 0, 1
25, 0, 1
26, 0, 0
27, 0, 0
28, 0, 0
29, 0, 0
30, 0, 0
31, 0, 1
32, 0, 1
33, 0, 0
34, 0, 0
35, 0, 1
36, 0, 1
37, 0, 0
38, 0, 0
39, 0, 1
40, 0, 1
41, 0, 0
42, 0, 0
43, 0, 0
44, 0, 1
45, 0, 1
46, 0, 1
47, 0, 1
48, 0, 1
49, 0, 1
50, 0, 1
51, 0, 1
52, 0, 1
53, 0, 1
54, 0, 1
55, 0, 1
56, 0, 1
57, 0, 0
58, 0, 0
59, 0, 1
60, 0, 1
61, 0, 1
62, 0, 1
63, 0, 1
64, 0, 1
65, 0, 1
66, 0, 1
67, 0, 1
68, 0, 1
69, 0, 1
70, 0, 1
71, 0, 1
72, 0, 1
73, 0, 1
74, 0, 1
75, 0, 1
76, 0, 1
77, 0, 0
78, 0, 0
79, 0, 1
80, 0, 1
81, 0, 1
82, 0, 1
83, 0, 1
84, 0, 1
85, 0, 0
86, 0, 1
87, 0, 1
88, 0, 1
89, 0, 1
90, 0, 0
91, 0, 0
92, 0, 0
93, 0, 0
94, 0, 0
95, 0, 0
96, 0, 0
97, 0, 1
98, 0, 1
99, 0, 0
100, 0, 1
101, 0, 0
102, 0, 0
103, 0, 1
104, 0, 0
105, 0, 1
106, 0, 1
107, 0, 0
108, 0, 0
109, 0, 1
110, 0, 0
111, 0, 1
112, 0, 0
113, 0, 0
114, 0, 0
115, 0, 0
116, 0, 0
117, 0, 0
118, 0, 0
119, 0, 0
120, 0, 0
121, 0, 0
122, 0, 0
123, 0, 0
124, 0, 0
125, 0, 0
126, 0, 0
127, 0, 0
128, 0, 1
129, 0, 0
130, 0, 0
131, 0, 1
132, 0, 1
133, 0, 0
134, 0, 1
135, 0, 1
136, 0, 0
137, 0, 0
138, 0, 0
139, 0, 0
140, 0, 0
141, 0, 0
142, 0, 0
143, 0, 0
144, 0, 1
145, 0, 1
146, 0, 0
147, 0, 0
148, 0, 0
149, 0, 0
150, 0, 0
151, 0, 1
152, 0, 1
153, 0, 1
154, 0, 1
155, 0, 1
156, 0, 0
157, 0, 0
158, 0, 0
159, 0, 0
160, 0, 1
161, 0, 0
162, 0, 1
163, 0, 0
164, 0, 0
165, 0, 0
166, 0, 0
167, 0, 0
168, 0, 0
169, 0, 0
170, 0, 0
171, 0, 0
172, 0, 0
173, 0, 0
174, 0, 0
175, 0, 0
176, 0, 0
177, 0, 0
178, 0, 0
179, 0, 1
180, 0, 1
181, 0, 1
182, 0, 1
183, 0, 1
184, 0, 1
185, 0, 1
186, 0, 0
187, 0, 0
188, 0, 0
189, 0, 0
190, 0, 0
191, 0, 0
192, 0, 0
193, 0, 0
194, 0, 0
195, 0, 0
196, 0, 0
197, 0, 0
198, 0, 0
199, 0, 1
200, 0, 1
201, 0, 1
202, 0, 0
203, 0, 1
204, 0, 1
205, 0, 0
206, 0, 0
207, 0, 1
208, 0, 0
209, 0, 0
210, 0, 0
211, 0, 0
212, 0, 1
213, 0, 0
214, 0, 1
215, 0, 0
216, 0, 0
217, 0, 0
218, 0, 0
219, 0, 0
220, 0, 1
221, 0, 0
222, 0, 1
223, 0, 1
224, 0, 0
225, 0, 0
226, 0, 0
227, 0, 1
228, 0, 0
229, 0, 0
230, 0, 0
231, 0, 0
232, 0, 0
233, 0, 0
234, 0, 0
235, 0, 0
236, 0, 0
237, 0, 0
238, 0, 0
239, 0, 1
240, 0, 0
241, 0, 0
242, 0, 0
243, 0, 0
244, 0, 1
245, 0, 0
246, 0, 1
247, 0, 0
248, 0, 0
249, 0, 0
250, 0, 0
251, 0, 1
252, 0, 0
253, 0, 1
254, 0, 1
255, 0, 1
256, 0, 1
257, 0, 0
258, 0, 1
259, 0, 0
260, 0, 1
261, 0, 1
262, 0, 0
263, 0, 1
264, 0, 0
265, 0, 1
266, 0, 0
267, 0, 1
268, 0, 0
269, 0, 1
270, 0, 1
271, 0, 0
272, 0, 1
273, 0, 1
274, 0, 1
275, 0, 1
276, 0, 1
277, 0, 1
278, 0, 1
279, 0, 1
280, 0, 1
281, 0, 0
282, 0, 0
283, 0, 1
284, 0, 1
285, 0, 0
286, 0, 1
287, 0, 1
288, 0, 1
289, 0, 1
290, 0, 1
291, 0, 1
292, 0, 1
293, 0, 1
294, 0, 0
295, 0, 1
296, 0, 1
297, 0, 0
298, 0, 0
299, 0, 1
300, 0, 1
301, 0, 1
302, 0, 0
303, 0, 0
304, 0, 1
305, 0, 1
306, 0, 0
307, 0, 0
308, 0, 1
309, 0, 0
310, 0, 0
311, 0, 1
312, 0, 1
313, 0, 0
